soa,relationproportion,lexicality,relation,prime,target,item,participant,sex,age,bilingualism,SPQPos,SPQNeg,SPQDis,OLIFEPos,OLIFENeg,OLIFEDis,OLIFEImp,reactiontime
long,NA,pseudoword,related,donative,MORBA,72153,IA09,Mujer,18,9,8,17,9,1,3,4,3,683.7
long,NA,pseudoword,related,donative,MORBA,72153,IA14,Hombre,19,8,13,13,15,1,1,1,3,506.62
long,NA,pseudoword,related,donative,MORBA,72153,IA15,Mujer,18,16,17,25,22,6,6,8,2,498
long,NA,pseudoword,related,donative,MORBA,72153,IB10,Mujer,19,10,16,11,8,3,1,0,1,543.75
long,NA,pseudoword,related,donative,MORBA,72153,IB25,Mujer,19,4,13,8,8,1,1,3,3,897.65
long,NA,pseudoword,related,donative,MORBA,72153,IB30,Mujer,19,15,12,28,8,0,4,4,0,551.37
long,NA,pseudoword,related,donative,MORBA,72153,IB31,Mujer,24,20,18,14,8,1,2,1,0,682.19
long,NA,pseudoword,related,donative,MORBA,72153,IB33,Mujer,20,12,25,31,22,1,8,8,5,776.25
long,NA,pseudoword,related,donative,MORBA,72153,IB38,Mujer,18,15,20,19,13,3,1,7,3,470.92
long,NA,pseudoword,related,donative,MORBA,72153,IA03,Mujer,19,20,10,19,9,0,2,5,2,638.98
long,NA,pseudoword,related,donative,MORBA,72153,IA05,Hombre,20,12,18,26,8,4,3,2,0,517.4
long,NA,pseudoword,related,donative,MORBA,72153,IA08,Mujer,19,10,17,19,10,1,3,6,0,531.32
long,NA,pseudoword,related,donative,MORBA,72153,IA13,Mujer,22,11,17,9,8,4,2,5,4,707.14
long,NA,pseudoword,related,donative,MORBA,72153,IA28,Mujer,20,4,14,13,10,0,2,2,3,557.15
long,NA,pseudoword,related,donative,MORBA,72153,IA35,Mujer,18,15,23,14,19,7,1,7,4,732.88
long,NA,pseudoword,related,donative,MORBA,72153,IB03,Mujer,18,17,16,14,13,3,1,6,3,907.43
long,NA,pseudoword,related,donative,MORBA,72153,IB04,Mujer,23,11,14,13,9,2,2,5,1,663.88
long,NA,pseudoword,related,donative,MORBA,72153,IB05,Mujer,18,12,28,20,12,4,2,3,2,472.31
long,NA,pseudoword,related,donative,MORBA,72153,IB37,Mujer,20,14,24,29,13,3,8,5,4,509.4
long,NA,pseudoword,related,donative,MORBA,72153,IA11,Mujer,19,8,20,21,16,4,2,10,4,659.62
long,NA,pseudoword,related,donative,MORBA,72153,IA24,Mujer,22,20,10,11,8,0,3,1,1,706.21
long,NA,pseudoword,related,donative,MORBA,72153,IA32,Mujer,19,11,15,20,9,3,3,5,0,695.41
long,NA,pseudoword,related,donative,MORBA,72153,IA37,Mujer,20,9,14,28,14,2,5,9,3,685.38
long,NA,pseudoword,related,donative,MORBA,72153,IA44,Mujer,18,4,20,24,17,3,6,10,2,521.99
long,NA,pseudoword,related,donative,MORBA,72153,IB06,Mujer,17,14,14,28,20,5,5,6,4,665.14
long,NA,pseudoword,related,donative,MORBA,72153,IB22,Hombre,18,13,22,24,17,7,2,8,5,631.64
long,NA,pseudoword,related,donative,MORBA,72153,IB34,Mujer,18,14,14,26,15,1,6,5,5,851.61
long,NA,pseudoword,related,donative,MORBA,72153,IB35,Mujer,19,12,29,26,11,5,3,4,2,NA
long,NA,pseudoword,related,donative,MORBA,72153,IA20,Mujer,20,12,18,15,12,1,1,5,1,589.05
long,NA,pseudoword,related,donative,MORBA,72153,IA31,Mujer,18,15,21,21,11,3,1,4,1,590.81
long,NA,pseudoword,related,donative,MORBA,72153,IA42,Hombre,18,11,11,12,8,0,1,4,2,721.12
long,NA,pseudoword,related,donative,MORBA,72153,IB14,Mujer,19,7,29,15,11,3,1,4,2,614.85
long,NA,pseudoword,related,donative,MORBA,72153,IB28,Mujer,20,12,21,12,13,1,2,1,1,541.75
long,NA,pseudoword,related,donative,MORBA,72153,IA12,Mujer,21,14,16,17,19,1,5,4,2,532.31
long,NA,pseudoword,related,donative,MORBA,72153,IA27,Mujer,21,14,17,26,17,1,3,9,0,748.27
long,NA,pseudoword,related,donative,MORBA,72153,IA39,Mujer,24,4,17,18,14,0,1,1,1,768.87
long,NA,pseudoword,related,donative,MORBA,72153,IA45,Mujer,22,20,15,13,13,1,1,2,1,720.55
long,NA,pseudoword,related,donative,MORBA,72153,IB18,Mujer,21,12,19,13,18,3,1,3,4,532.92
long,NA,pseudoword,related,donative,MORBA,72153,IB24,Mujer,20,14,27,16,17,5,3,10,5,798.43
long,NA,pseudoword,related,donative,MORBA,72153,IB36,Hombre,25,9,21,13,15,3,0,1,5,NA
long,NA,pseudoword,related,donative,MORBA,72153,IA18,Mujer,19,6,18,14,11,3,2,3,2,724.37
long,NA,pseudoword,related,donative,MORBA,72153,IA33,Mujer,18,11,26,24,14,7,2,0,1,680.65
long,NA,pseudoword,related,donative,MORBA,72153,IB08,Mujer,18,4,22,18,11,4,1,3,3,806.73
long,NA,pseudoword,related,donative,MORBA,72153,IB13,Mujer,19,16,31,24,14,4,1,4,1,NA
long,NA,pseudoword,related,donative,MORBA,72153,IA38,Mujer,23,8,10,22,10,3,4,3,1,478.53
long,NA,pseudoword,related,donative,MORBA,72153,IA43,Mujer,20,10,30,18,16,8,2,7,4,534.86
long,NA,pseudoword,related,donative,MORBA,72153,IB40,Mujer,20,13,13,9,11,2,2,0,1,1206.58
long,NA,pseudoword,related,donative,MORBA,72153,IB41,Mujer,21,9,25,23,14,7,2,8,3,532.45
long,NA,pseudoword,related,donative,MORBA,72153,IB42,Mujer,20,8,20,13,8,3,3,3,1,907.5
long,NA,pseudoword,related,donative,MORBA,72153,IA01,Mujer,23,14,13,9,6,2,1,1,2,814.47
long,NA,pseudoword,related,donative,MORBA,72153,IA22,Hombre,22,20,15,23,12,0,1,0,0,627.32
long,NA,pseudoword,related,donative,MORBA,72153,IA07,Mujer,18,18,24,28,19,3,2,8,1,597.16
long,NA,pseudoword,related,donative,MORBA,72153,IA10,Mujer,19,12,15,23,14,1,1,6,1,NA
long,NA,pseudoword,related,donative,MORBA,72153,IA26,Mujer,18,12,23,27,19,5,4,5,3,909.16
long,NA,pseudoword,related,donative,MORBA,72153,IB07,Mujer,22,16,20,20,16,5,1,4,3,775.35
long,NA,pseudoword,related,donative,MORBA,72153,IA25,Mujer,22,10,16,9,6,2,1,2,1,611.17
long,NA,pseudoword,related,donative,MORBA,72153,IA36,Mujer,20,9,16,21,15,3,2,5,3,644.07
long,NA,pseudoword,related,donative,MORBA,72153,IB19,Mujer,20,4,13,16,6,0,2,1,5,595.61
long,NA,pseudoword,related,kingdom,MECHO,72154,IA06,Mujer,20,13,9,12,9,0,2,4,0,559.23
long,NA,pseudoword,related,kingdom,MECHO,72154,IA16,Mujer,19,12,15,12,10,1,1,5,0,759.93
long,NA,pseudoword,related,kingdom,MECHO,72154,IA21,Mujer,19,16,30,29,16,5,6,5,7,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IA29,Mujer,20,13,14,17,7,1,2,1,2,676.95
long,NA,pseudoword,related,kingdom,MECHO,72154,IA30,Mujer,20,10,13,18,10,3,2,4,0,743.4
long,NA,pseudoword,related,kingdom,MECHO,72154,IA34,Mujer,20,12,9,19,8,0,1,2,0,840.09
long,NA,pseudoword,related,kingdom,MECHO,72154,IA40,Mujer,20,20,19,27,15,2,5,6,2,485.77
long,NA,pseudoword,related,kingdom,MECHO,72154,IA41,Mujer,18,20,16,22,13,4,3,9,2,750.23
long,NA,pseudoword,related,kingdom,MECHO,72154,IB02,Mujer,19,14,21,17,24,5,2,4,0,719.49
long,NA,pseudoword,related,kingdom,MECHO,72154,IB15,Mujer,19,9,13,20,7,0,2,4,0,657.11
long,NA,pseudoword,related,kingdom,MECHO,72154,IB16,Hombre,17,13,20,19,10,8,3,3,1,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IB17,Mujer,23,14,14,15,12,3,2,2,1,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IB20,Hombre,19,17,24,36,26,3,5,11,5,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IB21,Mujer,20,12,12,24,10,0,4,1,2,950.9
long,NA,pseudoword,related,kingdom,MECHO,72154,IB23,Mujer,19,12,17,18,14,2,1,1,1,944.66
long,NA,pseudoword,related,kingdom,MECHO,72154,IB26,Mujer,18,4,13,22,9,0,2,2,0,728.3
long,NA,pseudoword,related,kingdom,MECHO,72154,IB27,Mujer,20,20,16,21,13,1,1,7,2,824.63
long,NA,pseudoword,related,kingdom,MECHO,72154,IB29,Mujer,18,7,17,20,9,3,4,4,2,730.67
long,NA,pseudoword,related,kingdom,MECHO,72154,IB32,Mujer,18,13,28,20,15,3,2,4,3,1002.7
long,NA,pseudoword,related,kingdom,MECHO,72154,IB39,Mujer,19,11,16,14,9,3,1,2,0,626.69
long,NA,pseudoword,related,kingdom,MECHO,72154,IA02,Mujer,17,13,9,16,7,0,3,3,0,720.58
long,NA,pseudoword,related,kingdom,MECHO,72154,IA09,Mujer,18,9,8,17,9,1,3,4,3,1072.94
long,NA,pseudoword,related,kingdom,MECHO,72154,IA14,Hombre,19,8,13,13,15,1,1,1,3,522.56
long,NA,pseudoword,related,kingdom,MECHO,72154,IA15,Mujer,18,16,17,25,22,6,6,8,2,812.73
long,NA,pseudoword,related,kingdom,MECHO,72154,IB10,Mujer,19,10,16,11,8,3,1,0,1,866.73
long,NA,pseudoword,related,kingdom,MECHO,72154,IB25,Mujer,19,4,13,8,8,1,1,3,3,1203.43
long,NA,pseudoword,related,kingdom,MECHO,72154,IB30,Mujer,19,15,12,28,8,0,4,4,0,608.89
long,NA,pseudoword,related,kingdom,MECHO,72154,IB31,Mujer,24,20,18,14,8,1,2,1,0,777.97
long,NA,pseudoword,related,kingdom,MECHO,72154,IB33,Mujer,20,12,25,31,22,1,8,8,5,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IB38,Mujer,18,15,20,19,13,3,1,7,3,684.75
long,NA,pseudoword,related,kingdom,MECHO,72154,IA03,Mujer,19,20,10,19,9,0,2,5,2,797.62
long,NA,pseudoword,related,kingdom,MECHO,72154,IA05,Hombre,20,12,18,26,8,4,3,2,0,549.82
long,NA,pseudoword,related,kingdom,MECHO,72154,IA08,Mujer,19,10,17,19,10,1,3,6,0,645.98
long,NA,pseudoword,related,kingdom,MECHO,72154,IA13,Mujer,22,11,17,9,8,4,2,5,4,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IA28,Mujer,20,4,14,13,10,0,2,2,3,738.56
long,NA,pseudoword,related,kingdom,MECHO,72154,IA35,Mujer,18,15,23,14,19,7,1,7,4,819.04
long,NA,pseudoword,related,kingdom,MECHO,72154,IB03,Mujer,18,17,16,14,13,3,1,6,3,811.42
long,NA,pseudoword,related,kingdom,MECHO,72154,IB04,Mujer,23,11,14,13,9,2,2,5,1,1053.37
long,NA,pseudoword,related,kingdom,MECHO,72154,IB05,Mujer,18,12,28,20,12,4,2,3,2,744.27
long,NA,pseudoword,related,kingdom,MECHO,72154,IB37,Mujer,20,14,24,29,13,3,8,5,4,760.21
long,NA,pseudoword,related,kingdom,MECHO,72154,IA11,Mujer,19,8,20,21,16,4,2,10,4,792.97
long,NA,pseudoword,related,kingdom,MECHO,72154,IA24,Mujer,22,20,10,11,8,0,3,1,1,579.3
long,NA,pseudoword,related,kingdom,MECHO,72154,IA32,Mujer,19,11,15,20,9,3,3,5,0,557.52
long,NA,pseudoword,related,kingdom,MECHO,72154,IA37,Mujer,20,9,14,28,14,2,5,9,3,736.8
long,NA,pseudoword,related,kingdom,MECHO,72154,IA44,Mujer,18,4,20,24,17,3,6,10,2,485.99
long,NA,pseudoword,related,kingdom,MECHO,72154,IB06,Mujer,17,14,14,28,20,5,5,6,4,713.13
long,NA,pseudoword,related,kingdom,MECHO,72154,IB22,Hombre,18,13,22,24,17,7,2,8,5,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IB34,Mujer,18,14,14,26,15,1,6,5,5,622.11
long,NA,pseudoword,related,kingdom,MECHO,72154,IB35,Mujer,19,12,29,26,11,5,3,4,2,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IA20,Mujer,20,12,18,15,12,1,1,5,1,759.9
long,NA,pseudoword,related,kingdom,MECHO,72154,IA31,Mujer,18,15,21,21,11,3,1,4,1,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IA42,Hombre,18,11,11,12,8,0,1,4,2,652.12
long,NA,pseudoword,related,kingdom,MECHO,72154,IB14,Mujer,19,7,29,15,11,3,1,4,2,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IB28,Mujer,20,12,21,12,13,1,2,1,1,540.99
long,NA,pseudoword,related,kingdom,MECHO,72154,IA12,Mujer,21,14,16,17,19,1,5,4,2,542.96
long,NA,pseudoword,related,kingdom,MECHO,72154,IA27,Mujer,21,14,17,26,17,1,3,9,0,876.18
long,NA,pseudoword,related,kingdom,MECHO,72154,IA39,Mujer,24,4,17,18,14,0,1,1,1,768.61
long,NA,pseudoword,related,kingdom,MECHO,72154,IA45,Mujer,22,20,15,13,13,1,1,2,1,759.76
long,NA,pseudoword,related,kingdom,MECHO,72154,IB18,Mujer,21,12,19,13,18,3,1,3,4,436.67
long,NA,pseudoword,related,kingdom,MECHO,72154,IB24,Mujer,20,14,27,16,17,5,3,10,5,690.54
long,NA,pseudoword,related,kingdom,MECHO,72154,IB36,Hombre,25,9,21,13,15,3,0,1,5,581.79
long,NA,pseudoword,related,kingdom,MECHO,72154,IA18,Mujer,19,6,18,14,11,3,2,3,2,1013.25
long,NA,pseudoword,related,kingdom,MECHO,72154,IA33,Mujer,18,11,26,24,14,7,2,0,1,749.17
long,NA,pseudoword,related,kingdom,MECHO,72154,IB08,Mujer,18,4,22,18,11,4,1,3,3,667.75
long,NA,pseudoword,related,kingdom,MECHO,72154,IB13,Mujer,19,16,31,24,14,4,1,4,1,860.17
long,NA,pseudoword,related,kingdom,MECHO,72154,IA38,Mujer,23,8,10,22,10,3,4,3,1,513.12
long,NA,pseudoword,related,kingdom,MECHO,72154,IA43,Mujer,20,10,30,18,16,8,2,7,4,539.55
long,NA,pseudoword,related,kingdom,MECHO,72154,IB40,Mujer,20,13,13,9,11,2,2,0,1,1078.39
long,NA,pseudoword,related,kingdom,MECHO,72154,IB41,Mujer,21,9,25,23,14,7,2,8,3,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IB42,Mujer,20,8,20,13,8,3,3,3,1,789.68
long,NA,pseudoword,related,kingdom,MECHO,72154,IA01,Mujer,23,14,13,9,6,2,1,1,2,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IA22,Hombre,22,20,15,23,12,0,1,0,0,526.52
long,NA,pseudoword,related,kingdom,MECHO,72154,IA07,Mujer,18,18,24,28,19,3,2,8,1,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IA10,Mujer,19,12,15,23,14,1,1,6,1,NA
long,NA,pseudoword,related,kingdom,MECHO,72154,IA26,Mujer,18,12,23,27,19,5,4,5,3,1084.9
long,NA,pseudoword,related,kingdom,MECHO,72154,IB07,Mujer,22,16,20,20,16,5,1,4,3,1154.58
long,NA,pseudoword,related,kingdom,MECHO,72154,IA25,Mujer,22,10,16,9,6,2,1,2,1,691.28
long,NA,pseudoword,related,kingdom,MECHO,72154,IA36,Mujer,20,9,16,21,15,3,2,5,3,817.52
long,NA,pseudoword,related,kingdom,MECHO,72154,IB19,Mujer,20,4,13,16,6,0,2,1,5,NA
long,NA,pseudoword,related,fierce,SOBVA,72155,IA06,Mujer,20,13,9,12,9,0,2,4,0,457.14
long,NA,pseudoword,related,fierce,SOBVA,72155,IA16,Mujer,19,12,15,12,10,1,1,5,0,590.71
long,NA,pseudoword,related,fierce,SOBVA,72155,IA21,Mujer,19,16,30,29,16,5,6,5,7,927.76
long,NA,pseudoword,related,fierce,SOBVA,72155,IA29,Mujer,20,13,14,17,7,1,2,1,2,591.61
long,NA,pseudoword,related,fierce,SOBVA,72155,IA30,Mujer,20,10,13,18,10,3,2,4,0,460.7
long,NA,pseudoword,related,fierce,SOBVA,72155,IA34,Mujer,20,12,9,19,8,0,1,2,0,555.31
long,NA,pseudoword,related,fierce,SOBVA,72155,IA40,Mujer,20,20,19,27,15,2,5,6,2,554.96
long,NA,pseudoword,related,fierce,SOBVA,72155,IA41,Mujer,18,20,16,22,13,4,3,9,2,531.61
long,NA,pseudoword,related,fierce,SOBVA,72155,IB02,Mujer,19,14,21,17,24,5,2,4,0,617.72
long,NA,pseudoword,related,fierce,SOBVA,72155,IB15,Mujer,19,9,13,20,7,0,2,4,0,582.58
long,NA,pseudoword,related,fierce,SOBVA,72155,IB16,Hombre,17,13,20,19,10,8,3,3,1,471.34
long,NA,pseudoword,related,fierce,SOBVA,72155,IB17,Mujer,23,14,14,15,12,3,2,2,1,654.31
long,NA,pseudoword,related,fierce,SOBVA,72155,IB20,Hombre,19,17,24,36,26,3,5,11,5,639.68
long,NA,pseudoword,related,fierce,SOBVA,72155,IB21,Mujer,20,12,12,24,10,0,4,1,2,865.95
long,NA,pseudoword,related,fierce,SOBVA,72155,IB23,Mujer,19,12,17,18,14,2,1,1,1,701.23
long,NA,pseudoword,related,fierce,SOBVA,72155,IB26,Mujer,18,4,13,22,9,0,2,2,0,654.46
long,NA,pseudoword,related,fierce,SOBVA,72155,IB27,Mujer,20,20,16,21,13,1,1,7,2,526.85
long,NA,pseudoword,related,fierce,SOBVA,72155,IB29,Mujer,18,7,17,20,9,3,4,4,2,585.64
long,NA,pseudoword,related,fierce,SOBVA,72155,IB32,Mujer,18,13,28,20,15,3,2,4,3,602.54
long,NA,pseudoword,related,fierce,SOBVA,72155,IB39,Mujer,19,11,16,14,9,3,1,2,0,599.79
long,NA,pseudoword,related,fierce,SOBVA,72155,IA02,Mujer,17,13,9,16,7,0,3,3,0,593.93
long,NA,pseudoword,related,fierce,SOBVA,72155,IA09,Mujer,18,9,8,17,9,1,3,4,3,539.69
long,NA,pseudoword,related,fierce,SOBVA,72155,IA14,Hombre,19,8,13,13,15,1,1,1,3,432.07
long,NA,pseudoword,related,fierce,SOBVA,72155,IA15,Mujer,18,16,17,25,22,6,6,8,2,657.62
long,NA,pseudoword,related,fierce,SOBVA,72155,IB10,Mujer,19,10,16,11,8,3,1,0,1,417.96
long,NA,pseudoword,related,fierce,SOBVA,72155,IB25,Mujer,19,4,13,8,8,1,1,3,3,717.3
long,NA,pseudoword,related,fierce,SOBVA,72155,IB30,Mujer,19,15,12,28,8,0,4,4,0,674.33
long,NA,pseudoword,related,fierce,SOBVA,72155,IB31,Mujer,24,20,18,14,8,1,2,1,0,559.48
long,NA,pseudoword,related,fierce,SOBVA,72155,IB33,Mujer,20,12,25,31,22,1,8,8,5,696.24
long,NA,pseudoword,related,fierce,SOBVA,72155,IB38,Mujer,18,15,20,19,13,3,1,7,3,662.64
long,NA,pseudoword,related,fierce,SOBVA,72155,IA03,Mujer,19,20,10,19,9,0,2,5,2,643.55
long,NA,pseudoword,related,fierce,SOBVA,72155,IA05,Hombre,20,12,18,26,8,4,3,2,0,583.86
long,NA,pseudoword,related,fierce,SOBVA,72155,IA08,Mujer,19,10,17,19,10,1,3,6,0,619.11
long,NA,pseudoword,related,fierce,SOBVA,72155,IA13,Mujer,22,11,17,9,8,4,2,5,4,557.81
long,NA,pseudoword,related,fierce,SOBVA,72155,IA28,Mujer,20,4,14,13,10,0,2,2,3,759.54
long,NA,pseudoword,related,fierce,SOBVA,72155,IA35,Mujer,18,15,23,14,19,7,1,7,4,739.1
long,NA,pseudoword,related,fierce,SOBVA,72155,IB03,Mujer,18,17,16,14,13,3,1,6,3,688.74
long,NA,pseudoword,related,fierce,SOBVA,72155,IB04,Mujer,23,11,14,13,9,2,2,5,1,551.71
long,NA,pseudoword,related,fierce,SOBVA,72155,IB05,Mujer,18,12,28,20,12,4,2,3,2,514.95
long,NA,pseudoword,related,fierce,SOBVA,72155,IB37,Mujer,20,14,24,29,13,3,8,5,4,800.44
long,NA,pseudoword,related,fierce,SOBVA,72155,IA11,Mujer,19,8,20,21,16,4,2,10,4,627.64
long,NA,pseudoword,related,fierce,SOBVA,72155,IA24,Mujer,22,20,10,11,8,0,3,1,1,813.23
long,NA,pseudoword,related,fierce,SOBVA,72155,IA32,Mujer,19,11,15,20,9,3,3,5,0,597.05
long,NA,pseudoword,related,fierce,SOBVA,72155,IA37,Mujer,20,9,14,28,14,2,5,9,3,879.22
long,NA,pseudoword,related,fierce,SOBVA,72155,IA44,Mujer,18,4,20,24,17,3,6,10,2,484.06
long,NA,pseudoword,related,fierce,SOBVA,72155,IB06,Mujer,17,14,14,28,20,5,5,6,4,771.82
long,NA,pseudoword,related,fierce,SOBVA,72155,IB22,Hombre,18,13,22,24,17,7,2,8,5,679.58
long,NA,pseudoword,related,fierce,SOBVA,72155,IB34,Mujer,18,14,14,26,15,1,6,5,5,595.2
long,NA,pseudoword,related,fierce,SOBVA,72155,IB35,Mujer,19,12,29,26,11,5,3,4,2,840.03
long,NA,pseudoword,related,fierce,SOBVA,72155,IA20,Mujer,20,12,18,15,12,1,1,5,1,654.3
long,NA,pseudoword,related,fierce,SOBVA,72155,IA31,Mujer,18,15,21,21,11,3,1,4,1,553.49
long,NA,pseudoword,related,fierce,SOBVA,72155,IA42,Hombre,18,11,11,12,8,0,1,4,2,897.57
long,NA,pseudoword,related,fierce,SOBVA,72155,IB14,Mujer,19,7,29,15,11,3,1,4,2,780.86
long,NA,pseudoword,related,fierce,SOBVA,72155,IB28,Mujer,20,12,21,12,13,1,2,1,1,675.42
long,NA,pseudoword,related,fierce,SOBVA,72155,IA12,Mujer,21,14,16,17,19,1,5,4,2,628.27
long,NA,pseudoword,related,fierce,SOBVA,72155,IA27,Mujer,21,14,17,26,17,1,3,9,0,726.94
long,NA,pseudoword,related,fierce,SOBVA,72155,IA39,Mujer,24,4,17,18,14,0,1,1,1,554.32
long,NA,pseudoword,related,fierce,SOBVA,72155,IA45,Mujer,22,20,15,13,13,1,1,2,1,791.96
long,NA,pseudoword,related,fierce,SOBVA,72155,IB18,Mujer,21,12,19,13,18,3,1,3,4,NA
long,NA,pseudoword,related,fierce,SOBVA,72155,IB24,Mujer,20,14,27,16,17,5,3,10,5,524.96
long,NA,pseudoword,related,fierce,SOBVA,72155,IB36,Hombre,25,9,21,13,15,3,0,1,5,720.55
long,NA,pseudoword,related,fierce,SOBVA,72155,IA18,Mujer,19,6,18,14,11,3,2,3,2,709.02
long,NA,pseudoword,related,fierce,SOBVA,72155,IA33,Mujer,18,11,26,24,14,7,2,0,1,862.83
long,NA,pseudoword,related,fierce,SOBVA,72155,IB08,Mujer,18,4,22,18,11,4,1,3,3,854.03
long,NA,pseudoword,related,fierce,SOBVA,72155,IB13,Mujer,19,16,31,24,14,4,1,4,1,593.57
long,NA,pseudoword,related,fierce,SOBVA,72155,IA38,Mujer,23,8,10,22,10,3,4,3,1,692.78
long,NA,pseudoword,related,fierce,SOBVA,72155,IA43,Mujer,20,10,30,18,16,8,2,7,4,658.57
long,NA,pseudoword,related,fierce,SOBVA,72155,IB40,Mujer,20,13,13,9,11,2,2,0,1,NA
long,NA,pseudoword,related,fierce,SOBVA,72155,IB41,Mujer,21,9,25,23,14,7,2,8,3,NA
long,NA,pseudoword,related,fierce,SOBVA,72155,IB42,Mujer,20,8,20,13,8,3,3,3,1,625.01
long,NA,pseudoword,related,fierce,SOBVA,72155,IA01,Mujer,23,14,13,9,6,2,1,1,2,744.61
long,NA,pseudoword,related,fierce,SOBVA,72155,IA22,Hombre,22,20,15,23,12,0,1,0,0,568.18
long,NA,pseudoword,related,fierce,SOBVA,72155,IA07,Mujer,18,18,24,28,19,3,2,8,1,670.59
long,NA,pseudoword,related,fierce,SOBVA,72155,IA10,Mujer,19,12,15,23,14,1,1,6,1,713.55
long,NA,pseudoword,related,fierce,SOBVA,72155,IA26,Mujer,18,12,23,27,19,5,4,5,3,684.97
long,NA,pseudoword,related,fierce,SOBVA,72155,IB07,Mujer,22,16,20,20,16,5,1,4,3,594.1
long,NA,pseudoword,related,fierce,SOBVA,72155,IA25,Mujer,22,10,16,9,6,2,1,2,1,947.3
long,NA,pseudoword,related,fierce,SOBVA,72155,IA36,Mujer,20,9,16,21,15,3,2,5,3,NA
long,NA,pseudoword,related,fierce,SOBVA,72155,IB19,Mujer,20,4,13,16,6,0,2,1,5,1886.31
long,NA,pseudoword,related,horn,PLANGE,72156,IA06,Mujer,20,13,9,12,9,0,2,4,0,504.34
long,NA,pseudoword,related,horn,PLANGE,72156,IA16,Mujer,19,12,15,12,10,1,1,5,0,647.7
long,NA,pseudoword,related,horn,PLANGE,72156,IA21,Mujer,19,16,30,29,16,5,6,5,7,NA
long,NA,pseudoword,related,horn,PLANGE,72156,IA29,Mujer,20,13,14,17,7,1,2,1,2,586.28
long,NA,pseudoword,related,horn,PLANGE,72156,IA30,Mujer,20,10,13,18,10,3,2,4,0,578.06
long,NA,pseudoword,related,horn,PLANGE,72156,IA34,Mujer,20,12,9,19,8,0,1,2,0,762.9
long,NA,pseudoword,related,horn,PLANGE,72156,IA40,Mujer,20,20,19,27,15,2,5,6,2,550.1
long,NA,pseudoword,related,horn,PLANGE,72156,IA41,Mujer,18,20,16,22,13,4,3,9,2,601.38
long,NA,pseudoword,related,horn,PLANGE,72156,IB02,Mujer,19,14,21,17,24,5,2,4,0,713.92
long,NA,pseudoword,related,horn,PLANGE,72156,IB15,Mujer,19,9,13,20,7,0,2,4,0,577.06
long,NA,pseudoword,related,horn,PLANGE,72156,IB16,Hombre,17,13,20,19,10,8,3,3,1,604.66
long,NA,pseudoword,related,horn,PLANGE,72156,IB17,Mujer,23,14,14,15,12,3,2,2,1,670.34
long,NA,pseudoword,related,horn,PLANGE,72156,IB20,Hombre,19,17,24,36,26,3,5,11,5,559.66
long,NA,pseudoword,related,horn,PLANGE,72156,IB21,Mujer,20,12,12,24,10,0,4,1,2,759.66
long,NA,pseudoword,related,horn,PLANGE,72156,IB23,Mujer,19,12,17,18,14,2,1,1,1,658.15
long,NA,pseudoword,related,horn,PLANGE,72156,IB26,Mujer,18,4,13,22,9,0,2,2,0,NA
long,NA,pseudoword,related,horn,PLANGE,72156,IB27,Mujer,20,20,16,21,13,1,1,7,2,677.5
long,NA,pseudoword,related,horn,PLANGE,72156,IB29,Mujer,18,7,17,20,9,3,4,4,2,668.29
long,NA,pseudoword,related,horn,PLANGE,72156,IB32,Mujer,18,13,28,20,15,3,2,4,3,NA
long,NA,pseudoword,related,horn,PLANGE,72156,IB39,Mujer,19,11,16,14,9,3,1,2,0,NA
long,NA,pseudoword,related,horn,PLANGE,72156,IA02,Mujer,17,13,9,16,7,0,3,3,0,700.29
long,NA,pseudoword,related,horn,PLANGE,72156,IA09,Mujer,18,9,8,17,9,1,3,4,3,779.61
long,NA,pseudoword,related,horn,PLANGE,72156,IA14,Hombre,19,8,13,13,15,1,1,1,3,687.93
long,NA,pseudoword,related,horn,PLANGE,72156,IA15,Mujer,18,16,17,25,22,6,6,8,2,524.65
long,NA,pseudoword,related,horn,PLANGE,72156,IB10,Mujer,19,10,16,11,8,3,1,0,1,630.26
long,NA,pseudoword,related,horn,PLANGE,72156,IB25,Mujer,19,4,13,8,8,1,1,3,3,699.22
long,NA,pseudoword,related,horn,PLANGE,72156,IB30,Mujer,19,15,12,28,8,0,4,4,0,751.18
long,NA,pseudoword,related,horn,PLANGE,72156,IB31,Mujer,24,20,18,14,8,1,2,1,0,559.59
long,NA,pseudoword,related,horn,PLANGE,72156,IB33,Mujer,20,12,25,31,22,1,8,8,5,973.53
long,NA,pseudoword,related,horn,PLANGE,72156,IB38,Mujer,18,15,20,19,13,3,1,7,3,574.4
