soa,relationproportion,lexicality,relation,prime,target,item ,participant,sex,age,Bilingualism,SPQPos,SPQNeg,SPQDis,OLIFEPos,OLIFENeg,OLIFEDis,OLIFEImp,reactiontime
long,0.17,word,related,donative,CHARITY,12153,DA21,Female,18,7,19,19,14,5,2,1,2,724.21
long,0.17,word,related,donative,CHARITY,12153,DA22,Female,18,11,24,34,21,2,7,10,5,422.15
long,0.17,word,related,donative,CHARITY,12153,DB32,Female,19,13,17,21,16,1,1,3,4,503.38
long,0.17,word,related,donative,CHARITY,12153,DA31,Female,21,12,20,10,15,3,2,6,5,503.86
long,0.17,word,related,donative,CHARITY,12153,DA37,Female,19,4,23,23,19,4,2,8,1,510.9
long,0.17,word,related,donative,CHARITY,12153,DA18,Female,19,12,18,32,19,4,5,5,3,689.1
long,0.17,word,related,donative,CHARITY,12153,DA17,Female,19,4,15,9,11,1,1,1,0,518.25
long,0.17,word,related,donative,CHARITY,12153,DA02,Male,25,4,14,21,17,3,3,5,5,941.37
long,0.17,word,related,donative,CHARITY,12153,DB31,Female,21,14,17,15,14,4,2,4,4,NA
long,0.17,word,related,donative,CHARITY,12153,DB28,Female,21,16,18,27,18,5,7,8,2,1009.41
long,0.17,word,related,donative,CHARITY,12153,DB12,Female,20,7,13,15,8,3,2,5,0,620.03
long,0.17,word,related,donative,CHARITY,12153,DB30,Female,20,14,27,28,22,6,3,10,7,NA
long,0.17,word,related,donative,CHARITY,12153,DB22,Female,19,20,19,22,12,1,2,3,3,653.29
long,0.17,word,related,donative,CHARITY,12153,DB05,Female,24,14,31,35,18,9,8,10,6,NA
long,0.17,word,related,donative,CHARITY,12153,DA04,Female,21,10,26,30,18,2,4,9,6,790.88
long,0.17,word,related,donative,CHARITY,12153,DA03,Female,22,16,24,36,24,3,5,4,2,NA
long,0.17,word,related,donative,CHARITY,12153,DB29,Female,20,9,18,20,11,3,2,4,2,NA
long,0.17,word,related,donative,CHARITY,12153,DB19,Female,21,15,18,19,14,1,5,3,1,1900.26
long,0.17,word,related,donative,CHARITY,12153,DB15,Female,18,14,10,28,15,0,5,1,4,489.07
long,0.17,word,related,donative,CHARITY,12153,DA07,Male,19,14,19,25,19,1,4,6,1,860.4
short,NA,pseudoword,related,donative,CACADAZ,51153,DA28,Female,24,12,10,12,10,1,4,5,1,695.6
short,NA,pseudoword,related,donative,CACADAZ,51153,DA30,Female,19,6,14,15,15,0,1,6,2,726.59
short,NA,pseudoword,related,donative,CACADAZ,51153,DB35,Female,22,11,14,11,8,2,1,1,1,650.19
short,NA,pseudoword,related,donative,CACADAZ,51153,DB24,Female,20,14,12,23,17,3,3,7,2,530.73
short,NA,pseudoword,related,donative,CACADAZ,51153,DB06,Female,19,7,16,27,13,1,2,4,1,726.71
short,NA,pseudoword,related,donative,CACADAZ,51153,DA05,Female,21,15,13,32,16,0,7,7,4,601.87
short,NA,pseudoword,related,donative,CACADAZ,51153,DB44,Female,18,16,21,25,14,5,2,10,6,1386.38
short,NA,pseudoword,related,donative,CACADAZ,51153,DB18,Male,19,7,12,20,20,1,3,3,5,586.65
short,NA,pseudoword,related,donative,CACADAZ,51153,DA36,Male,21,12,11,17,14,0,1,4,2,1226.97
short,NA,pseudoword,related,donative,CACADAZ,51153,DB27,Female,21,15,13,34,19,2,4,10,2,545.33
short,NA,pseudoword,related,donative,CACADAZ,51153,DB04,Female,19,6,9,15,10,0,3,2,0,531.8
short,NA,pseudoword,related,donative,CACADAZ,51153,DA09,Female,18,14,20,17,11,2,3,3,2,716.7
short,NA,pseudoword,related,donative,CACADAZ,51153,DB11,Female,18,13,20,21,16,6,3,8,5,616.94
short,NA,pseudoword,related,donative,CACADAZ,51153,DB34,Female,19,14,11,14,8,0,5,4,0,805.56
short,NA,pseudoword,related,donative,CACADAZ,51153,DA01,Female,22,9,9,21,14,3,3,5,1,814.69
short,NA,pseudoword,related,donative,CACADAZ,51153,DB17,Female,19,14,21,24,14,3,2,6,3,661.64
short,NA,pseudoword,related,donative,CACADAZ,51153,DB33,Female,20,18,9,25,12,2,7,3,2,637.77
short,NA,pseudoword,related,donative,CACADAZ,51153,DB21,Female,18,20,21,12,15,3,3,0,2,1511.88
short,NA,pseudoword,related,donative,CACADAZ,51153,DA33,Female,18,13,12,19,7,0,3,2,1,578.02
short,NA,pseudoword,related,donative,CACADAZ,51153,DA24,Female,18,4,21,13,9,3,2,2,3,1069.94
short,NA,pseudoword,related,donative,CACADAZ,51153,DA20,Female,19,16,14,17,14,0,1,3,2,1009.78
short,NA,pseudoword,related,donative,CACADAZ,51153,DB25,Female,18,14,16,12,7,4,1,2,4,496.35
short,NA,pseudoword,related,donative,CACADAZ,51153,DA26,Female,18,13,21,27,22,6,7,8,3,927.99
short,NA,pseudoword,related,donative,CACADAZ,51153,DA40,Male,21,16,16,16,6,6,1,2,3,844.39
short,NA,pseudoword,related,donative,CACADAZ,51153,DB42,Female,18,20,20,17,19,5,1,5,5,844.39
short,NA,pseudoword,related,donative,CACADAZ,51153,DA39,Female,17,4,17,14,15,4,1,4,2,684.36
short,NA,pseudoword,related,donative,CACADAZ,51153,DA12,Female,22,12,12,12,8,0,1,0,0,745.63
short,NA,pseudoword,related,donative,CACADAZ,51153,DA11,Male,19,13,24,26,17,7,4,7,5,645.97
short,NA,pseudoword,related,donative,CACADAZ,51153,DA32,Female,27,20,24,27,15,4,2,11,1,951.09
short,NA,pseudoword,related,donative,CACADAZ,51153,DB38,Female,19,12,24,26,16,4,3,3,2,556.53
short,NA,pseudoword,related,donative,CACADAZ,51153,DA08,Female,19,14,24,19,17,4,2,7,3,519.83
short,NA,pseudoword,related,donative,CACADAZ,51153,DB16,Female,19,14,11,14,8,1,1,1,0,710.44
short,NA,pseudoword,related,donative,CACADAZ,51153,DA16,Female,19,11,16,26,12,5,3,5,0,1040.26
short,NA,pseudoword,related,donative,CACADAZ,51153,DB39,Female,18,4,13,19,9,2,1,4,1,570.33
short,NA,pseudoword,related,donative,CACADAZ,51153,DB41,Female,19,8,12,13,8,1,1,0,1,570.33
short,NA,pseudoword,related,donative,CACADAZ,51153,DB45,Female,18,14,24,39,17,4,5,10,7,771.95
short,NA,pseudoword,related,donative,CACADAZ,51153,DA15,Female,21,5,10,22,10,0,3,1,0,837.98
short,NA,pseudoword,related,donative,CACADAZ,51153,DB20,Female,19,8,8,19,9,0,5,1,0,658.53
short,NA,pseudoword,related,donative,CACADAZ,51153,DA06,Female,18,6,27,22,11,4,4,5,3,597.31
short,NA,pseudoword,related,donative,CACADAZ,51153,DB13,Female,19,16,17,25,21,3,3,2,1,717.62
short,NA,pseudoword,related,donative,CACADAZ,51153,DA29,Female,19,20,26,28,18,3,4,9,5,1149.5
short,NA,pseudoword,related,donative,CACADAZ,51153,DA41,Female,19,6,9,14,8,0,2,5,1,614.21
short,NA,pseudoword,related,donative,CACADAZ,51153,DB43,Female,21,12,19,24,14,3,6,7,5,614.21
short,NA,pseudoword,related,donative,CACADAZ,51153,DB23,Female,18,8,32,24,20,10,2,7,4,618.54
short,NA,pseudoword,related,donative,CACADAZ,51153,DB36,Female,19,11,20,13,17,4,2,7,4,555.05
short,NA,pseudoword,related,donative,CACADAZ,51153,DA14,Female,19,13,24,19,14,3,1,0,5,596.83
short,NA,pseudoword,related,donative,CACADAZ,51153,DB26,Female,19,4,21,21,19,3,3,4,2,937.21
short,NA,pseudoword,related,donative,CACADAZ,51153,DB01,Female,23,9,19,10,9,4,1,5,3,890.75
short,NA,pseudoword,related,donative,CACADAZ,51153,DB37,Female,22,13,12,13,6,2,3,2,1,633.48
short,NA,pseudoword,related,donative,CACADAZ,51153,DB08,Female,19,12,19,11,15,5,1,4,4,625.33
short,NA,pseudoword,related,donative,CACADAZ,51153,DA10,Female,21,13,14,26,19,2,4,6,5,695.37
short,NA,pseudoword,related,donative,CACADAZ,51153,DA25,Female,19,4,22,18,14,4,3,6,5,602.38
short,NA,pseudoword,related,donative,CACADAZ,51153,DA38,Female,19,8,18,15,22,2,1,8,5,710.05
short,NA,pseudoword,related,donative,CACADAZ,51153,DB40,Female,24,7,8,12,6,0,1,0,1,710.05
short,NA,pseudoword,related,donative,CACADAZ,51153,DB09,Female,23,11,19,26,18,1,3,2,2,687.62
short,NA,pseudoword,related,donative,CACADAZ,51153,DA34,Female,20,12,8,9,19,1,1,6,5,666.69
short,NA,pseudoword,related,donative,CACADAZ,51153,DA13,Female,23,6,19,15,10,1,2,1,2,530.23
short,NA,pseudoword,related,donative,CACADAZ,51153,DA19,Male,20,13,22,30,29,2,6,8,3,1198.46
short,NA,pseudoword,related,donative,CACADAZ,51153,DB07,Male,18,12,13,29,11,2,2,7,4,602.99
short,NA,pseudoword,related,donative,CACADAZ,51153,DA27,Female,20,9,20,28,23,4,5,4,4,587.6
short,NA,pseudoword,related,donative,CACADAZ,51153,DA23,Female,18,12,24,19,12,5,1,6,2,799.89
short,NA,pseudoword,related,donative,CACADAZ,51153,DA21,Female,18,7,19,19,14,5,2,1,2,837.02
short,NA,pseudoword,related,donative,CACADAZ,51153,DA22,Female,18,11,24,34,21,2,7,10,5,1066.22
short,NA,pseudoword,related,donative,CACADAZ,51153,DB32,Female,19,13,17,21,16,1,1,3,4,698.03
short,NA,pseudoword,related,donative,CACADAZ,51153,DA31,Female,21,12,20,10,15,3,2,6,5,579.19
short,NA,pseudoword,related,donative,CACADAZ,51153,DA37,Female,19,4,23,23,19,4,2,8,1,NA
short,NA,pseudoword,related,donative,CACADAZ,51153,DA18,Female,19,12,18,32,19,4,5,5,3,625.32
short,NA,pseudoword,related,donative,CACADAZ,51153,DA17,Female,19,4,15,9,11,1,1,1,0,701.64
short,NA,pseudoword,related,donative,CACADAZ,51153,DA02,Male,25,4,14,21,17,3,3,5,5,613.48
short,NA,pseudoword,related,donative,CACADAZ,51153,DB31,Female,21,14,17,15,14,4,2,4,4,641.9
short,NA,pseudoword,related,donative,CACADAZ,51153,DB28,Female,21,16,18,27,18,5,7,8,2,NA
short,NA,pseudoword,related,donative,CACADAZ,51153,DB12,Female,20,7,13,15,8,3,2,5,0,480.39
short,NA,pseudoword,related,donative,CACADAZ,51153,DB30,Female,20,14,27,28,22,6,3,10,7,NA
short,NA,pseudoword,related,donative,CACADAZ,51153,DB22,Female,19,20,19,22,12,1,2,3,3,574.09
short,NA,pseudoword,related,donative,CACADAZ,51153,DB05,Female,24,14,31,35,18,9,8,10,6,NA
short,NA,pseudoword,related,donative,CACADAZ,51153,DA04,Female,21,10,26,30,18,2,4,9,6,986.24
short,NA,pseudoword,related,donative,CACADAZ,51153,DA03,Female,22,16,24,36,24,3,5,4,2,NA
short,NA,pseudoword,related,donative,CACADAZ,51153,DB29,Female,20,9,18,20,11,3,2,4,2,746.6
short,NA,pseudoword,related,donative,CACADAZ,51153,DB19,Female,21,15,18,19,14,1,5,3,1,1162.42
short,NA,pseudoword,related,donative,CACADAZ,51153,DB15,Female,18,14,10,28,15,0,5,1,4,NA
short,NA,pseudoword,related,donative,CACADAZ,51153,DA07,Male,19,14,19,25,19,1,4,6,1,1063.12
long,NA,pseudoword,related,donative,CACADAZ,52153,DA28,Female,24,12,10,12,10,1,4,5,1,587.27
long,NA,pseudoword,related,donative,CACADAZ,52153,DA30,Female,19,6,14,15,15,0,1,6,2,706.06
long,NA,pseudoword,related,donative,CACADAZ,52153,DB35,Female,22,11,14,11,8,2,1,1,1,585.84
long,NA,pseudoword,related,donative,CACADAZ,52153,DB24,Female,20,14,12,23,17,3,3,7,2,464.09
long,NA,pseudoword,related,donative,CACADAZ,52153,DB06,Female,19,7,16,27,13,1,2,4,1,1327.43
long,NA,pseudoword,related,donative,CACADAZ,52153,DA05,Female,21,15,13,32,16,0,7,7,4,523.99
long,NA,pseudoword,related,donative,CACADAZ,52153,DB44,Female,18,16,21,25,14,5,2,10,6,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DB18,Male,19,7,12,20,20,1,3,3,5,682.26
long,NA,pseudoword,related,donative,CACADAZ,52153,DA36,Male,21,12,11,17,14,0,1,4,2,828.4
long,NA,pseudoword,related,donative,CACADAZ,52153,DB27,Female,21,15,13,34,19,2,4,10,2,583.28
long,NA,pseudoword,related,donative,CACADAZ,52153,DB04,Female,19,6,9,15,10,0,3,2,0,633.99
long,NA,pseudoword,related,donative,CACADAZ,52153,DA09,Female,18,14,20,17,11,2,3,3,2,678.81
long,NA,pseudoword,related,donative,CACADAZ,52153,DB11,Female,18,13,20,21,16,6,3,8,5,629.31
long,NA,pseudoword,related,donative,CACADAZ,52153,DB34,Female,19,14,11,14,8,0,5,4,0,743.93
long,NA,pseudoword,related,donative,CACADAZ,52153,DA01,Female,22,9,9,21,14,3,3,5,1,717.51
long,NA,pseudoword,related,donative,CACADAZ,52153,DB17,Female,19,14,21,24,14,3,2,6,3,766.76
long,NA,pseudoword,related,donative,CACADAZ,52153,DB33,Female,20,18,9,25,12,2,7,3,2,783.59
long,NA,pseudoword,related,donative,CACADAZ,52153,DB21,Female,18,20,21,12,15,3,3,0,2,874.14
long,NA,pseudoword,related,donative,CACADAZ,52153,DA33,Female,18,13,12,19,7,0,3,2,1,478
long,NA,pseudoword,related,donative,CACADAZ,52153,DA24,Female,18,4,21,13,9,3,2,2,3,747.19
long,NA,pseudoword,related,donative,CACADAZ,52153,DA20,Female,19,16,14,17,14,0,1,3,2,609.09
long,NA,pseudoword,related,donative,CACADAZ,52153,DB25,Female,18,14,16,12,7,4,1,2,4,632.19
long,NA,pseudoword,related,donative,CACADAZ,52153,DA26,Female,18,13,21,27,22,6,7,8,3,541.98
long,NA,pseudoword,related,donative,CACADAZ,52153,DA40,Male,21,16,16,16,6,6,1,2,3,757.18
long,NA,pseudoword,related,donative,CACADAZ,52153,DB42,Female,18,20,20,17,19,5,1,5,5,757.18
long,NA,pseudoword,related,donative,CACADAZ,52153,DA39,Female,17,4,17,14,15,4,1,4,2,1290.14
long,NA,pseudoword,related,donative,CACADAZ,52153,DA12,Female,22,12,12,12,8,0,1,0,0,578.6
long,NA,pseudoword,related,donative,CACADAZ,52153,DA11,Male,19,13,24,26,17,7,4,7,5,1109.63
long,NA,pseudoword,related,donative,CACADAZ,52153,DA32,Female,27,20,24,27,15,4,2,11,1,1025.86
long,NA,pseudoword,related,donative,CACADAZ,52153,DB38,Female,19,12,24,26,16,4,3,3,2,658.92
long,NA,pseudoword,related,donative,CACADAZ,52153,DA08,Female,19,14,24,19,17,4,2,7,3,793.9
long,NA,pseudoword,related,donative,CACADAZ,52153,DB16,Female,19,14,11,14,8,1,1,1,0,755.89
long,NA,pseudoword,related,donative,CACADAZ,52153,DA16,Female,19,11,16,26,12,5,3,5,0,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DB39,Female,18,4,13,19,9,2,1,4,1,531.64
long,NA,pseudoword,related,donative,CACADAZ,52153,DB41,Female,19,8,12,13,8,1,1,0,1,531.64
long,NA,pseudoword,related,donative,CACADAZ,52153,DB45,Female,18,14,24,39,17,4,5,10,7,691.2
long,NA,pseudoword,related,donative,CACADAZ,52153,DA15,Female,21,5,10,22,10,0,3,1,0,834.45
long,NA,pseudoword,related,donative,CACADAZ,52153,DB20,Female,19,8,8,19,9,0,5,1,0,1096.31
long,NA,pseudoword,related,donative,CACADAZ,52153,DA06,Female,18,6,27,22,11,4,4,5,3,958.75
long,NA,pseudoword,related,donative,CACADAZ,52153,DB13,Female,19,16,17,25,21,3,3,2,1,754.61
long,NA,pseudoword,related,donative,CACADAZ,52153,DA29,Female,19,20,26,28,18,3,4,9,5,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DA41,Female,19,6,9,14,8,0,2,5,1,620.02
long,NA,pseudoword,related,donative,CACADAZ,52153,DB43,Female,21,12,19,24,14,3,6,7,5,620.02
long,NA,pseudoword,related,donative,CACADAZ,52153,DB23,Female,18,8,32,24,20,10,2,7,4,649.82
long,NA,pseudoword,related,donative,CACADAZ,52153,DB36,Female,19,11,20,13,17,4,2,7,4,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DA14,Female,19,13,24,19,14,3,1,0,5,585.85
long,NA,pseudoword,related,donative,CACADAZ,52153,DB26,Female,19,4,21,21,19,3,3,4,2,682.33
long,NA,pseudoword,related,donative,CACADAZ,52153,DB01,Female,23,9,19,10,9,4,1,5,3,826.65
long,NA,pseudoword,related,donative,CACADAZ,52153,DB37,Female,22,13,12,13,6,2,3,2,1,646.14
long,NA,pseudoword,related,donative,CACADAZ,52153,DB08,Female,19,12,19,11,15,5,1,4,4,789.84
long,NA,pseudoword,related,donative,CACADAZ,52153,DA10,Female,21,13,14,26,19,2,4,6,5,559.45
long,NA,pseudoword,related,donative,CACADAZ,52153,DA25,Female,19,4,22,18,14,4,3,6,5,684.03
long,NA,pseudoword,related,donative,CACADAZ,52153,DA38,Female,19,8,18,15,22,2,1,8,5,1279.09
long,NA,pseudoword,related,donative,CACADAZ,52153,DB40,Female,24,7,8,12,6,0,1,0,1,1279.09
long,NA,pseudoword,related,donative,CACADAZ,52153,DB09,Female,23,11,19,26,18,1,3,2,2,1125.05
long,NA,pseudoword,related,donative,CACADAZ,52153,DA34,Female,20,12,8,9,19,1,1,6,5,823.15
long,NA,pseudoword,related,donative,CACADAZ,52153,DA13,Female,23,6,19,15,10,1,2,1,2,572.89
long,NA,pseudoword,related,donative,CACADAZ,52153,DA19,Male,20,13,22,30,29,2,6,8,3,1623.9
long,NA,pseudoword,related,donative,CACADAZ,52153,DB07,Male,18,12,13,29,11,2,2,7,4,943.77
long,NA,pseudoword,related,donative,CACADAZ,52153,DA27,Female,20,9,20,28,23,4,5,4,4,494.54
long,NA,pseudoword,related,donative,CACADAZ,52153,DA23,Female,18,12,24,19,12,5,1,6,2,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DA21,Female,18,7,19,19,14,5,2,1,2,768.25
long,NA,pseudoword,related,donative,CACADAZ,52153,DA22,Female,18,11,24,34,21,2,7,10,5,853.92
long,NA,pseudoword,related,donative,CACADAZ,52153,DB32,Female,19,13,17,21,16,1,1,3,4,620.8
long,NA,pseudoword,related,donative,CACADAZ,52153,DA31,Female,21,12,20,10,15,3,2,6,5,578.92
long,NA,pseudoword,related,donative,CACADAZ,52153,DA37,Female,19,4,23,23,19,4,2,8,1,919.54
long,NA,pseudoword,related,donative,CACADAZ,52153,DA18,Female,19,12,18,32,19,4,5,5,3,669.52
long,NA,pseudoword,related,donative,CACADAZ,52153,DA17,Female,19,4,15,9,11,1,1,1,0,707.61
long,NA,pseudoword,related,donative,CACADAZ,52153,DA02,Male,25,4,14,21,17,3,3,5,5,917.87
long,NA,pseudoword,related,donative,CACADAZ,52153,DB31,Female,21,14,17,15,14,4,2,4,4,849.28
long,NA,pseudoword,related,donative,CACADAZ,52153,DB28,Female,21,16,18,27,18,5,7,8,2,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DB12,Female,20,7,13,15,8,3,2,5,0,563.25
long,NA,pseudoword,related,donative,CACADAZ,52153,DB30,Female,20,14,27,28,22,6,3,10,7,696.24
long,NA,pseudoword,related,donative,CACADAZ,52153,DB22,Female,19,20,19,22,12,1,2,3,3,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DB05,Female,24,14,31,35,18,9,8,10,6,NA
long,NA,pseudoword,related,donative,CACADAZ,52153,DA04,Female,21,10,26,30,18,2,4,9,6,750.09
long,NA,pseudoword,related,donative,CACADAZ,52153,DA03,Female,22,16,24,36,24,3,5,4,2,640.3
long,NA,pseudoword,related,donative,CACADAZ,52153,DB29,Female,20,9,18,20,11,3,2,4,2,816.52
long,NA,pseudoword,related,donative,CACADAZ,52153,DB19,Female,21,15,18,19,14,1,5,3,1,676.29
long,NA,pseudoword,related,donative,CACADAZ,52153,DB15,Female,18,14,10,28,15,0,5,1,4,419.59
long,NA,pseudoword,related,donative,CACADAZ,52153,DA07,Male,19,14,19,25,19,1,4,6,1,1379.73
short,NA,word,unrelated,donative,OIL,11253,DA28,Female,24,12,10,12,10,1,4,5,1,546.27
short,NA,word,unrelated,donative,OIL,11253,DA30,Female,19,6,14,15,15,0,1,6,2,468.69
short,NA,word,unrelated,donative,OIL,11253,DB35,Female,22,11,14,11,8,2,1,1,1,665.97
short,NA,word,unrelated,donative,OIL,11253,DB24,Female,20,14,12,23,17,3,3,7,2,596.21
short,NA,word,unrelated,donative,OIL,11253,DB06,Female,19,7,16,27,13,1,2,4,1,727.91
short,NA,word,unrelated,donative,OIL,11253,DA05,Female,21,15,13,32,16,0,7,7,4,381.78
short,NA,word,unrelated,donative,OIL,11253,DB44,Female,18,16,21,25,14,5,2,10,6,957.04
short,NA,word,unrelated,donative,OIL,11253,DB18,Male,19,7,12,20,20,1,3,3,5,561.31
short,NA,word,unrelated,donative,OIL,11253,DA36,Male,21,12,11,17,14,0,1,4,2,1053.62
short,NA,word,unrelated,donative,OIL,11253,DB27,Female,21,15,13,34,19,2,4,10,2,691.97
short,NA,word,unrelated,donative,OIL,11253,DB04,Female,19,6,9,15,10,0,3,2,0,419.93
short,NA,word,unrelated,donative,OIL,11253,DA09,Female,18,14,20,17,11,2,3,3,2,557.95
short,NA,word,unrelated,donative,OIL,11253,DB11,Female,18,13,20,21,16,6,3,8,5,855.47
short,NA,word,unrelated,donative,OIL,11253,DB34,Female,19,14,11,14,8,0,5,4,0,476.68
short,NA,word,unrelated,donative,OIL,11253,DA01,Female,22,9,9,21,14,3,3,5,1,553.74
short,NA,word,unrelated,donative,OIL,11253,DB17,Female,19,14,21,24,14,3,2,6,3,704.69
short,NA,word,unrelated,donative,OIL,11253,DB33,Female,20,18,9,25,12,2,7,3,2,608.34
short,NA,word,unrelated,donative,OIL,11253,DB21,Female,18,20,21,12,15,3,3,0,2,1364.71
short,NA,word,unrelated,donative,OIL,11253,DA33,Female,18,13,12,19,7,0,3,2,1,523.34
short,NA,word,unrelated,donative,OIL,11253,DA24,Female,18,4,21,13,9,3,2,2,3,533.88
short,NA,word,unrelated,donative,OIL,11253,DA20,Female,19,16,14,17,14,0,1,3,2,455.94
short,NA,word,unrelated,donative,OIL,11253,DB25,Female,18,14,16,12,7,4,1,2,4,423.02
short,NA,word,unrelated,donative,OIL,11253,DA26,Female,18,13,21,27,22,6,7,8,3,483.82
short,NA,word,unrelated,donative,OIL,11253,DA40,Male,21,16,16,16,6,6,1,2,3,NA
short,NA,word,unrelated,donative,OIL,11253,DB42,Female,18,20,20,17,19,5,1,5,5,NA
short,NA,word,unrelated,donative,OIL,11253,DA39,Female,17,4,17,14,15,4,1,4,2,635.76
short,NA,word,unrelated,donative,OIL,11253,DA12,Female,22,12,12,12,8,0,1,0,0,412.07
short,NA,word,unrelated,donative,OIL,11253,DA11,Male,19,13,24,26,17,7,4,7,5,606.41
short,NA,word,unrelated,donative,OIL,11253,DA32,Female,27,20,24,27,15,4,2,11,1,432.43
short,NA,word,unrelated,donative,OIL,11253,DB38,Female,19,12,24,26,16,4,3,3,2,547.06
short,NA,word,unrelated,donative,OIL,11253,DA08,Female,19,14,24,19,17,4,2,7,3,542.81
short,NA,word,unrelated,donative,OIL,11253,DB16,Female,19,14,11,14,8,1,1,1,0,683.68
short,NA,word,unrelated,donative,OIL,11253,DA16,Female,19,11,16,26,12,5,3,5,0,682.92
short,NA,word,unrelated,donative,OIL,11253,DB39,Female,18,4,13,19,9,2,1,4,1,505.33
short,NA,word,unrelated,donative,OIL,11253,DB41,Female,19,8,12,13,8,1,1,0,1,505.33
short,NA,word,unrelated,donative,OIL,11253,DB45,Female,18,14,24,39,17,4,5,10,7,591.91
short,NA,word,unrelated,donative,OIL,11253,DA15,Female,21,5,10,22,10,0,3,1,0,542.33
short,NA,word,unrelated,donative,OIL,11253,DB20,Female,19,8,8,19,9,0,5,1,0,591.9
short,NA,word,unrelated,donative,OIL,11253,DA06,Female,18,6,27,22,11,4,4,5,3,763.97
short,NA,word,unrelated,donative,OIL,11253,DB13,Female,19,16,17,25,21,3,3,2,1,630.88
short,NA,word,unrelated,donative,OIL,11253,DA29,Female,19,20,26,28,18,3,4,9,5,540.65
short,NA,word,unrelated,donative,OIL,11253,DA41,Female,19,6,9,14,8,0,2,5,1,904.04
short,NA,word,unrelated,donative,OIL,11253,DB43,Female,21,12,19,24,14,3,6,7,5,904.04
short,NA,word,unrelated,donative,OIL,11253,DB23,Female,18,8,32,24,20,10,2,7,4,475.92
short,NA,word,unrelated,donative,OIL,11253,DB36,Female,19,11,20,13,17,4,2,7,4,534.96
short,NA,word,unrelated,donative,OIL,11253,DA14,Female,19,13,24,19,14,3,1,0,5,565.72
short,NA,word,unrelated,donative,OIL,11253,DB26,Female,19,4,21,21,19,3,3,4,2,556.74
short,NA,word,unrelated,donative,OIL,11253,DB01,Female,23,9,19,10,9,4,1,5,3,NA
short,NA,word,unrelated,donative,OIL,11253,DB37,Female,22,13,12,13,6,2,3,2,1,598.33
short,NA,word,unrelated,donative,OIL,11253,DB08,Female,19,12,19,11,15,5,1,4,4,515.99
short,NA,word,unrelated,donative,OIL,11253,DA10,Female,21,13,14,26,19,2,4,6,5,662.02
short,NA,word,unrelated,donative,OIL,11253,DA25,Female,19,4,22,18,14,4,3,6,5,711.72
short,NA,word,unrelated,donative,OIL,11253,DA38,Female,19,8,18,15,22,2,1,8,5,711.82
short,NA,word,unrelated,donative,OIL,11253,DB40,Female,24,7,8,12,6,0,1,0,1,711.82
short,NA,word,unrelated,donative,OIL,11253,DB09,Female,23,11,19,26,18,1,3,2,2,NA
short,NA,word,unrelated,donative,OIL,11253,DA34,Female,20,12,8,9,19,1,1,6,5,566.55
short,NA,word,unrelated,donative,OIL,11253,DA13,Female,23,6,19,15,10,1,2,1,2,546.21
short,NA,word,unrelated,donative,OIL,11253,DA19,Male,20,13,22,30,29,2,6,8,3,1362.63
short,NA,word,unrelated,donative,OIL,11253,DB07,Male,18,12,13,29,11,2,2,7,4,575.84
short,NA,word,unrelated,donative,OIL,11253,DA27,Female,20,9,20,28,23,4,5,4,4,386.92
short,NA,word,unrelated,donative,OIL,11253,DA23,Female,18,12,24,19,12,5,1,6,2,783.54
short,NA,word,unrelated,donative,OIL,11253,DA21,Female,18,7,19,19,14,5,2,1,2,482.34
short,NA,word,unrelated,donative,OIL,11253,DA22,Female,18,11,24,34,21,2,7,10,5,704.61
short,NA,word,unrelated,donative,OIL,11253,DB32,Female,19,13,17,21,16,1,1,3,4,546.38
short,NA,word,unrelated,donative,OIL,11253,DA31,Female,21,12,20,10,15,3,2,6,5,1490.99
short,NA,word,unrelated,donative,OIL,11253,DA37,Female,19,4,23,23,19,4,2,8,1,482.25
short,NA,word,unrelated,donative,OIL,11253,DA18,Female,19,12,18,32,19,4,5,5,3,710.07
short,NA,word,unrelated,donative,OIL,11253,DA17,Female,19,4,15,9,11,1,1,1,0,NA
short,NA,word,unrelated,donative,OIL,11253,DA02,Male,25,4,14,21,17,3,3,5,5,668.2
short,NA,word,unrelated,donative,OIL,11253,DB31,Female,21,14,17,15,14,4,2,4,4,543.22
short,NA,word,unrelated,donative,OIL,11253,DB28,Female,21,16,18,27,18,5,7,8,2,447.98
short,NA,word,unrelated,donative,OIL,11253,DB12,Female,20,7,13,15,8,3,2,5,0,NA
short,NA,word,unrelated,donative,OIL,11253,DB30,Female,20,14,27,28,22,6,3,10,7,415.7
short,NA,word,unrelated,donative,OIL,11253,DB22,Female,19,20,19,22,12,1,2,3,3,804.4
short,NA,word,unrelated,donative,OIL,11253,DB05,Female,24,14,31,35,18,9,8,10,6,NA
short,NA,word,unrelated,donative,OIL,11253,DA04,Female,21,10,26,30,18,2,4,9,6,532.8
short,NA,word,unrelated,donative,OIL,11253,DA03,Female,22,16,24,36,24,3,5,4,2,676.33
