ResponseId,AGE,GENDER,EDUCATION,ETHNICITY,NATIVE.LANGUAGE,OTHER.LANGUAGE,ENGLISH.PROFICIENCY,SHIPLEY,HLVA,FACTOR3,rating,response,RDFKGL,study,text.id,text.question.id
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.2
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.3
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.4
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.1
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.2
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.3
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.4
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,6,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.1
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,6,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.2
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,6,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.3
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,6,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.4
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.1
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.2
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.3
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.4
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.1
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.2
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.3
R_3EupDpNfwPVjoNH,40,Female,Higher,White,Other,Polish,3,29,8,48,9,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.4
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,0,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.1
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.2
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.3
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.4
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.1
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.2
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.3
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.4
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,8,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.1
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,8,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.2
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,8,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.3
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,8,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.4
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.1
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.2
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.3
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.4
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.1
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.2
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.3
R_1IRyLFBoHKQQPQP,39,Female,Higher,White,Other,Polish,3,37,7,57,7,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.4
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,0,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.1
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.2
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.3
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.4
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,6,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.1
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,6,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.2
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,6,0,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.3
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,6,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.4
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.1
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.2
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.3
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.4
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,0,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.1
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.2
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,0,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.3
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.4
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,8,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.1
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,8,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.2
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,8,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.3
R_AMxiEoNhtIjNKo1,39,Female,Further,White,Other,Polish,2,35,9,63,8,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.4
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.1
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.2
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.3
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.4
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.1
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.2
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.3
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.4
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.1
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.2
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.3
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.4
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.1
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.2
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.3
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.4
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.1
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.2
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.3
R_2f8pZmNR4ETYckD,19,Female,Further,White,Other,polish,3,39,12,54,9,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.4
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.1
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.2
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.3
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.4
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,5,0,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.1
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,5,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.2
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,5,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.3
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,5,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.4
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,7,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.1
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,7,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.2
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,7,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.3
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,7,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.4
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,8,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.1
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,8,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.2
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,8,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.3
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,8,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.4
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,3,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.1
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,3,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.2
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,3,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.3
R_3s548A2c8abzBOm,19,Male,Further,White,Other,Polish,3,31,9,51,3,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.4
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,7,0,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.1
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,7,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.2
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,7,0,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.3
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,7,0,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.4
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,8,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.1
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,8,0,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.2
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,8,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.3
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,8,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.4
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.1
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.2
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.3
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.4
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,6,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.1
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,6,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.2
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,6,0,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.3
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,6,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.4
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.1
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.2
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.3
R_1q9zs9n8h84OB4C,38,Male,Further,White,English,NA,NA,32,9,51,5,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.4
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.1
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.2
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.3
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,1,8.688,ml,studyone.TEXT.13,studyone.TEXT.13.CQ.4
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,8,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.1
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,8,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.2
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,8,0,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.3
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,8,1,7.788,ml,studyone.TEXT.42,studyone.TEXT.42.CQ.4
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.1
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.2
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,0,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.3
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,1,8.952,ml,studyone.TEXT.83,studyone.TEXT.83.CQ.4
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.1
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.2
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,1,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.3
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,5,0,9.413,ml,studyone.TEXT.115,studyone.TEXT.115.CQ.4
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.1
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,0,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.2
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.3
R_DdBzR1Pfxr5sT7j,24,Female,Further,White,English,NA,NA,38,9,50,6,1,9.199,ml,studyone.TEXT.70,studyone.TEXT.70.CQ.4
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.1
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.2
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.3
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,0,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.4
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.1
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.2
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.3
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,0,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.4
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,1,6.358,rw,studyone.TEXT.72,studyone.TEXT.72.CQ.1
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,1,6.358,rw,studyone.TEXT.72,studyone.TEXT.72.CQ.2
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,1,6.358,rw,studyone.TEXT.72,studyone.TEXT.72.CQ.3
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,1,6.358,rw,studyone.TEXT.72,studyone.TEXT.72.CQ.4
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,1,10.602,rw,studyone.TEXT.14,studyone.TEXT.14.CQ.1
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,1,10.602,rw,studyone.TEXT.14,studyone.TEXT.14.CQ.2
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,1,10.602,rw,studyone.TEXT.14,studyone.TEXT.14.CQ.3
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,8,0,10.602,rw,studyone.TEXT.14,studyone.TEXT.14.CQ.4
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,4.73,rw,studyone.TEXT.50,studyone.TEXT.50.CQ.1
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,4.73,rw,studyone.TEXT.50,studyone.TEXT.50.CQ.2
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,4.73,rw,studyone.TEXT.50,studyone.TEXT.50.CQ.3
R_0CxcOzj8sAmjHHj,59,Female,Higher,White,English,NA,NA,32,11,52,7,1,4.73,rw,studyone.TEXT.50,studyone.TEXT.50.CQ.4
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.1
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.2
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.3
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,4.552,rw,studyone.TEXT.37,studyone.TEXT.37.CQ.4
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.1
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.2
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.3
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,6.782,rw,studyone.TEXT.39,studyone.TEXT.39.CQ.4
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,6.358,rw,studyone.TEXT.72,studyone.TEXT.72.CQ.1
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,6.358,rw,studyone.TEXT.72,studyone.TEXT.72.CQ.2
R_2tJdIKDsdg0FD52,61,Male,Higher,White,English,NA,NA,36,10,55,8,1,6.358,rw,studyone.TEXT.72,studyone.TEXT.72.CQ.3
